run_dir,run_name,organism,replica_count,n_samples,fragment_bin,arm,metric,metric_label,n_in_bin,n_usable,mean,lift_over_shuffled,shuffled_mean
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,control,exact_match,Exact Match,19,19,0.0,0.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,agentic,exact_match,Exact Match,1,1,1.0,1.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,agentic,exact_match,Exact Match,17,17,0.7058823529411765,0.7058823529411765,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,agentic,exact_match,Exact Match,19,19,0.10526315789473684,0.10526315789473684,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,agentic,exact_match,Exact Match,43,43,0.0,0.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,agentic,exact_match,Exact Match,19,19,0.0,0.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,oracle,exact_match,Exact Match,1,1,1.0,1.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,oracle,exact_match,Exact Match,17,17,0.8823529411764706,0.8823529411764706,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,oracle,exact_match,Exact Match,19,19,0.3157894736842105,0.3157894736842105,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,oracle,exact_match,Exact Match,43,43,0.0,0.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,oracle,exact_match,Exact Match,19,19,0.0,0.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,shuffled,similarity,Sequence Similarity,1,1,0.7666666666666667,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,shuffled,similarity,Sequence Similarity,17,17,0.5765968366239054,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,shuffled,similarity,Sequence Similarity,19,19,0.35884003546212834,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,shuffled,similarity,Sequence Similarity,43,43,0.06489696888121534,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,shuffled,similarity,Sequence Similarity,19,19,0.03183897297089385,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,deterministic,similarity,Sequence Similarity,1,1,1.0,0.23333333333333328,0.7666666666666667
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,deterministic,similarity,Sequence Similarity,17,17,0.8723141538634418,0.29571731723953654,0.5765968366239054
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,deterministic,similarity,Sequence Similarity,19,19,0.561737478206695,0.2028974427445666,0.35884003546212834
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,deterministic,similarity,Sequence Similarity,43,43,0.1795631993975031,0.11466623051628776,0.06489696888121534
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,deterministic,similarity,Sequence Similarity,19,19,0.08423119490595182,0.05239222193505797,0.03183897297089385
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,control,similarity,Sequence Similarity,1,1,1.0,0.23333333333333328,0.7666666666666667
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,control,similarity,Sequence Similarity,17,17,0.9229381847740695,0.3463413481501642,0.5765968366239054
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,control,similarity,Sequence Similarity,19,19,0.6179566901029869,0.25911665464085865,0.35884003546212834
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,control,similarity,Sequence Similarity,43,43,0.2126143185230188,0.14771734964180347,0.06489696888121534
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,control,similarity,Sequence Similarity,19,19,0.07759146385035844,0.04575249087946459,0.03183897297089385
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,agentic,similarity,Sequence Similarity,1,1,1.0,0.23333333333333328,0.7666666666666667
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,agentic,similarity,Sequence Similarity,17,17,0.9351268440215523,0.358530007397647,0.5765968366239054
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,agentic,similarity,Sequence Similarity,19,19,0.6381247695071681,0.2792847340450398,0.35884003546212834
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,agentic,similarity,Sequence Similarity,43,43,0.22688878061021958,0.16199181172900426,0.06489696888121534
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,agentic,similarity,Sequence Similarity,19,19,0.06715053082288551,0.035311557851991665,0.03183897297089385
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,oracle,similarity,Sequence Similarity,1,1,1.0,0.23333333333333328,0.7666666666666667
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,oracle,similarity,Sequence Similarity,17,17,0.9830788388674174,0.40648200224351205,0.5765968366239054
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,oracle,similarity,Sequence Similarity,19,19,0.7466004673188511,0.38776043185672276,0.35884003546212834
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,oracle,similarity,Sequence Similarity,43,43,0.2722805975954461,0.20738362871423074,0.06489696888121534
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,oracle,similarity,Sequence Similarity,19,19,0.1108388876829458,0.07899991471205196,0.03183897297089385
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,shuffled,edit_similarity,Edit Similarity,1,0,,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,shuffled,edit_similarity,Edit Similarity,17,0,,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,shuffled,edit_similarity,Edit Similarity,19,0,,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,shuffled,edit_similarity,Edit Similarity,43,0,,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,shuffled,edit_similarity,Edit Similarity,19,0,,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,deterministic,edit_similarity,Edit Similarity,1,1,1.0,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,deterministic,edit_similarity,Edit Similarity,17,17,0.7678978958681089,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,deterministic,edit_similarity,Edit Similarity,19,19,0.5161178366097383,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,deterministic,edit_similarity,Edit Similarity,43,43,0.3675717386261557,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,deterministic,edit_similarity,Edit Similarity,19,19,0.29503676213773167,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,control,edit_similarity,Edit Similarity,1,1,1.0,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,control,edit_similarity,Edit Similarity,17,17,0.852284885524958,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,control,edit_similarity,Edit Similarity,19,19,0.5914319029726577,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,control,edit_similarity,Edit Similarity,43,43,0.40901653136186145,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,control,edit_similarity,Edit Similarity,19,19,0.2785417137004363,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,agentic,edit_similarity,Edit Similarity,1,1,1.0,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,agentic,edit_similarity,Edit Similarity,17,17,0.8766622040199235,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,agentic,edit_similarity,Edit Similarity,19,19,0.625382472642672,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,agentic,edit_similarity,Edit Similarity,43,43,0.4130238725113733,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,agentic,edit_similarity,Edit Similarity,19,19,0.2782229806976327,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,oracle,edit_similarity,Edit Similarity,1,1,1.0,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,oracle,edit_similarity,Edit Similarity,17,17,0.9661576777348349,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,oracle,edit_similarity,Edit Similarity,19,19,0.7822627204664979,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,oracle,edit_similarity,Edit Similarity,43,43,0.47212170030936157,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,oracle,edit_similarity,Edit Similarity,19,19,0.3352878749367905,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,1,1,0.0,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,17,17,0.1003501400560224,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,19,19,0.12217469493011289,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,43,43,0.04623768037238507,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,19,19,0.02003490257195478,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,1,1,1.0,1.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,17,17,0.7348739495798319,0.6345238095238095,0.1003501400560224
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,19,19,0.5405094045960919,0.418334709665979,0.12217469493011289
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,43,43,0.4395724528130706,0.39333477244068554,0.04623768037238507
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,19,19,0.3819216102132682,0.3618867076413134,0.02003490257195478
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,control,adjacent_pair_acc,Adjacent Pair Accuracy,1,1,1.0,1.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,control,adjacent_pair_acc,Adjacent Pair Accuracy,17,17,0.8441176470588235,0.7437675070028011,0.1003501400560224
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,control,adjacent_pair_acc,Adjacent Pair Accuracy,19,19,0.6732611729515754,0.5510864780214625,0.12217469493011289
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,control,adjacent_pair_acc,Adjacent Pair Accuracy,43,43,0.5633059361128783,0.5170682557404932,0.04623768037238507
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,control,adjacent_pair_acc,Adjacent Pair Accuracy,19,19,0.48644445990171864,0.46640955732976397,0.02003490257195478
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,1,1,1.0,1.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,17,17,0.8609243697478992,0.7605742296918768,0.1003501400560224
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,19,19,0.6964670004917682,0.5742923055616554,0.12217469493011289
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,43,43,0.5929282706192621,0.546690590246877,0.04623768037238507
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,19,19,0.5159402384097254,0.49590533583777063,0.02003490257195478
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,1,1,1.0,1.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,17,17,0.9453781512605043,0.8450280112044818,0.1003501400560224
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,19,19,0.805670851336486,0.6834961564063731,0.12217469493011289
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,43,43,0.6259493035119754,0.5797116231395903,0.04623768037238507
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,19,19,0.523090227501858,0.5030553249299031,0.02003490257195478
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,shuffled,longest_correct_run,Longest Correct Run,1,1,0.25,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,shuffled,longest_correct_run,Longest Correct Run,17,17,0.2203314659197012,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,shuffled,longest_correct_run,Longest Correct Run,19,19,0.14827391368250095,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,shuffled,longest_correct_run,Longest Correct Run,43,43,0.05756554028796775,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,shuffled,longest_correct_run,Longest Correct Run,19,19,0.024782023348919192,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,deterministic,longest_correct_run,Longest Correct Run,1,1,1.0,0.75,0.25
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,deterministic,longest_correct_run,Longest Correct Run,17,17,0.676937441643324,0.4566059757236228,0.2203314659197012
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,deterministic,longest_correct_run,Longest Correct Run,19,19,0.3764917869142246,0.22821787323172363,0.14827391368250095
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,deterministic,longest_correct_run,Longest Correct Run,43,43,0.1708005557753113,0.11323501548734356,0.05756554028796775
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,deterministic,longest_correct_run,Longest Correct Run,19,19,0.10657873210954602,0.08179670876062682,0.024782023348919192
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,control,longest_correct_run,Longest Correct Run,1,1,1.0,0.75,0.25
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,control,longest_correct_run,Longest Correct Run,17,17,0.7948179271708684,0.5744864612511671,0.2203314659197012
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,control,longest_correct_run,Longest Correct Run,19,19,0.45265158433440983,0.3043776706519089,0.14827391368250095
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,control,longest_correct_run,Longest Correct Run,43,43,0.22814235340724218,0.17057681311927445,0.05756554028796775
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,control,longest_correct_run,Longest Correct Run,19,19,0.11618014156714451,0.09139811821822531,0.024782023348919192
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,agentic,longest_correct_run,Longest Correct Run,1,1,1.0,0.75,0.25
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,agentic,longest_correct_run,Longest Correct Run,17,17,0.8242296918767508,0.6038982259570495,0.2203314659197012
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,agentic,longest_correct_run,Longest Correct Run,19,19,0.47314635195521626,0.3248724382727153,0.14827391368250095
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,agentic,longest_correct_run,Longest Correct Run,43,43,0.2428769395434391,0.18531139925547135,0.05756554028796775
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,agentic,longest_correct_run,Longest Correct Run,19,19,0.11995836703512067,0.09517634368620147,0.024782023348919192
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,oracle,longest_correct_run,Longest Correct Run,1,1,1.0,0.75,0.25
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,oracle,longest_correct_run,Longest Correct Run,17,17,0.9443277310924368,0.7239962651727359,0.2203314659197012
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,oracle,longest_correct_run,Longest Correct Run,19,19,0.632717913050323,0.48444399936782206,0.14827391368250095
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,oracle,longest_correct_run,Longest Correct Run,43,43,0.2704852375063141,0.21291969721834636,0.05756554028796775
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,oracle,longest_correct_run,Longest Correct Run,19,19,0.1336398038286856,0.10885778047976641,0.024782023348919192
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,shuffled,kendall_tau,Kendall Tau,1,1,0.3333333333333333,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,shuffled,kendall_tau,Kendall Tau,17,17,0.03333333333333333,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,shuffled,kendall_tau,Kendall Tau,19,19,0.06792883487522564,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,shuffled,kendall_tau,Kendall Tau,43,43,0.04641689213059837,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,shuffled,kendall_tau,Kendall Tau,19,19,0.013208808252021092,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,deterministic,kendall_tau,Kendall Tau,1,1,1.0,0.6666666666666667,0.3333333333333333
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,deterministic,kendall_tau,Kendall Tau,17,17,0.7426704014939309,0.7093370681605976,0.03333333333333333
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,deterministic,kendall_tau,Kendall Tau,19,19,0.4270598872277217,0.35913105235249604,0.06792883487522564
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,deterministic,kendall_tau,Kendall Tau,43,43,0.1530771538929356,0.10666026176233723,0.04641689213059837
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,deterministic,kendall_tau,Kendall Tau,19,19,0.21474493159563224,0.20153612334361112,0.013208808252021092
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,control,kendall_tau,Kendall Tau,1,1,1.0,0.6666666666666667,0.3333333333333333
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,control,kendall_tau,Kendall Tau,17,17,0.8831932773109243,0.849859943977591,0.03333333333333333
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,control,kendall_tau,Kendall Tau,19,19,0.5215567596454023,0.45362792477017666,0.06792883487522564
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,control,kendall_tau,Kendall Tau,43,43,0.3084373744924369,0.2620204823618385,0.04641689213059837
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,control,kendall_tau,Kendall Tau,19,19,0.19268562883853207,0.179476820586511,0.013208808252021092
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,agentic,kendall_tau,Kendall Tau,1,1,1.0,0.6666666666666667,0.3333333333333333
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,agentic,kendall_tau,Kendall Tau,17,17,0.9,0.8666666666666666,0.03333333333333333
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,agentic,kendall_tau,Kendall Tau,19,19,0.6038268947752409,0.5358980599000153,0.06792883487522564
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,agentic,kendall_tau,Kendall Tau,43,43,0.31262905929429624,0.26621216716369783,0.04641689213059837
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,agentic,kendall_tau,Kendall Tau,19,19,0.19903879361237445,0.18582998536035336,0.013208808252021092
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,oracle,kendall_tau,Kendall Tau,1,1,1.0,0.6666666666666667,0.3333333333333333
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,oracle,kendall_tau,Kendall Tau,17,17,0.9621848739495799,0.9288515406162465,0.03333333333333333
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,oracle,kendall_tau,Kendall Tau,19,19,0.7307061558650283,0.6627773209898027,0.06792883487522564
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,oracle,kendall_tau,Kendall Tau,43,43,0.4152624249361447,0.36884553280554633,0.04641689213059837
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,oracle,kendall_tau,Kendall Tau,19,19,0.29365047583569087,0.2804416675836698,0.013208808252021092
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,shuffled,exact_match,Exact Match,4,4,0.5,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,shuffled,exact_match,Exact Match,18,18,0.0,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,shuffled,exact_match,Exact Match,21,21,0.0,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,shuffled,exact_match,Exact Match,37,37,0.0,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,shuffled,exact_match,Exact Match,20,20,0.0,,
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,deterministic,exact_match,Exact Match,4,4,0.5,0.0,0.5
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,deterministic,exact_match,Exact Match,18,18,0.16666666666666666,0.16666666666666666,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,deterministic,exact_match,Exact Match,21,21,0.0,0.0,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,deterministic,exact_match,Exact Match,37,37,0.0,0.0,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,deterministic,exact_match,Exact Match,20,20,0.0,0.0,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,control,exact_match,Exact Match,4,4,1.0,0.5,0.5
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,control,exact_match,Exact Match,18,18,0.3333333333333333,0.3333333333333333,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,control,exact_match,Exact Match,21,21,0.0,0.0,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,control,exact_match,Exact Match,37,37,0.0,0.0,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,50+,control,exact_match,Exact Match,20,20,0.0,0.0,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,2-4,agentic,exact_match,Exact Match,4,4,1.0,0.5,0.5
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,5-9,agentic,exact_match,Exact Match,18,18,0.3333333333333333,0.3333333333333333,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,10-19,agentic,exact_match,Exact Match,21,21,0.047619047619047616,0.047619047619047616,0.0
140726_215821_agentic,"Agentic Evaluation (Yeast, esm_small, r5)",Yeast,5,100,20-49,agentic,exact_match,Exact Match,37,37,0.0,0.0,0.0
